,on_trip_count,money_spent,taxi_free_rate,average_decline_rate,waiting_customers,highest_decline_rate,no_response_call,lowest_decline_rate,total_call,averange_speed,no_response_rate,finished_count,average_waiting_time
544,438.0,1.56499749412e+15,"(2550.0, 0.6375)",0.0,"(1012, 0)",0.0,506.0,0.0,2735.0,5.23451734796,0.185009140768,779.0,3991.2642369
545,439.0,1.56499749412e+15,"(2546.0, 0.6365)",0.0,"(1015, 0)",0.0,506.0,0.0,2740.0,5.07196664988,0.184671532847,780.0,4001.76136364
546,439.0,1.56499749412e+15,"(2547.0, 0.63675)",0.0,"(1014, 0)",0.0,508.0,0.0,2745.0,5.03616536657,0.185063752277,784.0,4009.15909091
547,439.0,1.56499749412e+15,"(2545.0, 0.63625)",0.0,"(1016, 0)",0.0,510.0,0.0,2750.0,5.14560391467,0.185454545455,785.0,4010.28409091
548,441.0,1.56499749412e+15,"(2542.0, 0.6355)",0.0,"(1017, 0)",0.0,511.0,0.0,2755.0,5.16957144453,0.185480943739,786.0,4030.92760181
549,441.0,1.56499749412e+15,"(2538.0, 0.6345)",0.0,"(1021, 0)",0.0,511.0,0.0,2760.0,4.89644685423,0.185144927536,787.0,4033.9479638
550,441.0,1.56499749412e+15,"(2534.0, 0.6335)",0.0,"(1025, 0)",0.0,512.0,0.0,2765.0,5.18683373783,0.185171790235,787.0,4033.9479638
551,444.0,1.56499749412e+15,"(2531.0, 0.63275)",0.0,"(1025, 0)",0.0,513.0,0.0,2770.0,5.075116675,0.185198555957,788.0,4063.48314607
552,444.0,1.56499749412e+15,"(2527.0, 0.63175)",0.0,"(1029, 0)",0.0,513.0,0.0,2775.0,4.97074780679,0.184864864865,789.0,4067.25842697
553,445.0,1.56499749412e+15,"(2524.0, 0.631)",0.0,"(1031, 0)",0.0,513.0,0.0,2780.0,4.96984017232,0.184532374101,791.0,4084.00224215
554,444.0,1.56499749412e+15,"(2522.0, 0.6305)",0.0,"(1034, 0)",0.0,515.0,0.0,2785.0,5.00648583448,0.184919210054,792.0,4075.61797753
555,444.0,1.56499749412e+15,"(2519.0, 0.62975)",0.0,"(1037, 0)",0.0,516.0,0.0,2790.0,5.00402963871,0.184946236559,793.0,4076.49438202
556,443.0,1.56499749412e+15,"(2515.0, 0.62875)",0.0,"(1042, 0)",0.0,516.0,0.0,2795.0,4.90792122659,0.184615384615,794.0,4068.37837838
557,443.0,1.56499749412e+15,"(2511.0, 0.62775)",0.0,"(1046, 0)",0.0,517.0,0.0,2800.0,4.98150391943,0.184642857143,794.0,4068.37837838
558,445.0,1.56499749412e+15,"(2508.0, 0.627)",0.0,"(1047, 0)",0.0,519.0,0.0,2805.0,5.13623698319,0.185026737968,794.0,4087.66816143
559,446.0,1.56499749412e+15,"(2504.0, 0.626)",0.0,"(1050, 0)",0.0,520.0,0.0,2810.0,5.00346967557,0.185053380783,794.0,4097.28187919
560,446.0,1.56499749412e+15,"(2500.0, 0.625)",0.0,"(1054, 0)",0.0,521.0,0.0,2815.0,5.22749156379,0.185079928952,794.0,4097.28187919
561,445.0,1.56499749412e+15,"(2499.0, 0.62475)",0.0,"(1056, 0)",0.0,523.0,0.0,2820.0,5.08863096288,0.185460992908,796.0,4091.30044843
562,446.0,1.56499749412e+15,"(2494.0, 0.6235)",0.0,"(1060, 0)",0.0,523.0,0.0,2825.0,5.00134939737,0.185132743363,796.0,4101.00671141
563,447.0,1.56499749412e+15,"(2489.0, 0.62225)",0.0,"(1064, 0)",0.0,523.0,0.0,2830.0,5.09362148978,0.18480565371,796.0,4110.703125
564,448.0,1.56499749412e+15,"(2486.0, 0.6215)",0.0,"(1066, 0)",0.0,523.0,0.0,2835.0,4.99463820188,0.184479717813,798.0,4122.99554566
565,448.0,1.56499749412e+15,"(2482.0, 0.6205)",0.0,"(1070, 0)",0.0,524.0,0.0,2840.0,4.94832359115,0.184507042254,798.0,4122.99554566
566,449.0,1.56499749412e+15,"(2477.0, 0.61925)",0.0,"(1074, 0)",0.0,524.0,0.0,2845.0,4.84799280069,0.184182776801,798.0,4132.7
567,450.0,1.56499749412e+15,"(2474.0, 0.6185)",0.0,"(1076, 0)",0.0,526.0,0.0,2850.0,4.97084901854,0.184561403509,798.0,4142.39467849
568,447.0,1.56499749412e+15,"(2473.0, 0.61825)",0.0,"(1080, 0)",0.0,527.0,0.0,2855.0,4.87580927873,0.184588441331,801.0,4120.21205357
569,450.0,1.56499749412e+15,"(2470.0, 0.6175)",0.0,"(1080, 0)",0.0,528.0,0.0,2860.0,4.87168453475,0.184615384615,802.0,4150.57649667
570,453.0,1.56499749412e+15,"(2467.0, 0.61675)",0.0,"(1080, 0)",0.0,529.0,0.0,2865.0,4.80409283147,0.184642233857,803.0,4180.44052863
571,456.0,1.56499749412e+15,"(2465.0, 0.61625)",0.0,"(1079, 0)",0.0,532.0,0.0,2870.0,5.05537140431,0.185365853659,803.0,4209.22319475
572,456.0,1.56499749412e+15,"(2462.0, 0.6155)",0.0,"(1082, 0)",0.0,532.0,0.0,2875.0,4.99744959738,0.185043478261,805.0,4213.32603939
573,455.0,1.56499749412e+15,"(2461.0, 0.61525)",0.0,"(1084, 0)",0.0,533.0,0.0,2880.0,4.98917434348,0.185069444444,808.0,4207.36842105
574,455.0,1.56499749412e+15,"(2458.0, 0.6145)",0.0,"(1087, 0)",0.0,535.0,0.0,2885.0,4.9982343632,0.185441941075,808.0,4207.36842105
575,456.0,1.56499749412e+15,"(2455.0, 0.61375)",0.0,"(1089, 0)",0.0,536.0,0.0,2890.0,4.92330411705,0.185467128028,809.0,4217.9868709
576,459.0,1.56499749412e+15,"(2451.0, 0.61275)",0.0,"(1090, 0)",0.0,537.0,0.0,2895.0,4.8560568066,0.185492227979,809.0,4246.82608696
577,460.0,1.56499749412e+15,"(2446.0, 0.6115)",0.0,"(1094, 0)",0.0,537.0,0.0,2900.0,4.82118695596,0.185172413793,809.0,4256.38828633
578,459.0,1.56499749412e+15,"(2443.0, 0.61075)",0.0,"(1098, 0)",0.0,538.0,0.0,2905.0,4.89371379367,0.185197934596,810.0,4247.54347826
579,459.0,1.56499749412e+15,"(2439.0, 0.60975)",0.0,"(1102, 0)",0.0,538.0,0.0,2910.0,4.83308239173,0.184879725086,811.0,4248.61956522
580,460.0,1.56499749412e+15,"(2437.0, 0.60925)",0.0,"(1103, 0)",0.0,540.0,0.0,2915.0,4.78109055594,0.185248713551,812.0,4259.18655098
581,460.0,1.56499749412e+15,"(2434.0, 0.6085)",0.0,"(1106, 0)",0.0,542.0,0.0,2920.0,4.9761429944,0.185616438356,812.0,4259.18655098
582,460.0,1.56499749412e+15,"(2429.0, 0.60725)",0.0,"(1111, 0)",0.0,542.0,0.0,2925.0,5.00231724043,0.185299145299,812.0,4259.18655098
583,458.0,1.56499749412e+15,"(2428.0, 0.607)",0.0,"(1114, 0)",0.0,544.0,0.0,2930.0,4.93190933406,0.18566552901,814.0,4243.59477124
584,458.0,1.56499749412e+15,"(2426.0, 0.6065)",0.0,"(1116, 0)",0.0,546.0,0.0,2935.0,4.69974961578,0.186030664395,815.0,4245.52287582
585,459.0,1.56499749412e+15,"(2424.0, 0.606)",0.0,"(1117, 0)",0.0,548.0,0.0,2940.0,5.06072324115,0.186394557823,816.0,4256.25
586,458.0,8.1551369208e+17,"(2420.0, 0.605)",0.0,"(1122, 0)",0.0,548.0,0.0,2945.0,4.90056684174,0.186078098472,817.0,4248.07189542
587,459.0,8.1551369208e+17,"(2415.0, 0.60375)",0.0,"(1126, 0)",0.0,548.0,0.0,2950.0,4.94016816327,0.185762711864,817.0,4257.97826087
588,459.0,8.1551369208e+17,"(2414.0, 0.6035)",0.0,"(1127, 0)",0.0,549.0,0.0,2955.0,4.50318906485,0.18578680203,820.0,4260.58695652
589,459.0,8.15514047452e+17,"(2411.0, 0.60275)",0.0,"(1130, 0)",0.0,550.0,0.0,2960.0,4.84427912692,0.185810810811,821.0,4261.17391304
590,460.0,8.15514047452e+17,"(2407.0, 0.60175)",0.0,"(1133, 0)",0.0,550.0,0.0,2965.0,4.7617835926,0.185497470489,822.0,4272.39696312
591,457.0,8.15514047452e+17,"(2406.0, 0.6015)",0.0,"(1137, 0)",0.0,550.0,0.0,2970.0,4.67316129685,0.185185185185,826.0,4256.26637555
592,455.0,8.15514047452e+17,"(2404.0, 0.601)",0.0,"(1141, 0)",0.0,551.0,0.0,2975.0,4.88681605838,0.185210084034,828.0,4238.48684211
593,454.0,8.15514047452e+17,"(2400.0, 0.6)",0.0,"(1146, 0)",0.0,551.0,0.0,2980.0,4.86156754045,0.184899328859,829.0,4231.35164835
594,455.0,8.15514047452e+17,"(2398.0, 0.5995)",0.0,"(1147, 0)",0.0,553.0,0.0,2985.0,4.84652178107,0.185259631491,830.0,4242.33552632
595,455.0,8.15514047452e+17,"(2395.0, 0.59875)",0.0,"(1150, 0)",0.0,555.0,0.0,2990.0,4.83021117057,0.185618729097,830.0,4242.33552632
596,456.0,8.15514047452e+17,"(2390.0, 0.5975)",0.0,"(1154, 0)",0.0,555.0,0.0,2995.0,4.94290175277,0.18530884808,830.0,4252.61487965
597,457.0,8.15514047452e+17,"(2390.0, 0.5975)",0.0,"(1153, 0)",0.0,558.0,0.0,3000.0,4.66113675737,0.186,832.0,4266.51746725
598,459.0,8.15514047452e+17,"(2385.0, 0.59625)",0.0,"(1156, 0)",0.0,558.0,0.0,3005.0,4.59667868098,0.185690515807,832.0,4286.9673913
599,457.0,8.15514047452e+17,"(2383.0, 0.59575)",0.0,"(1160, 0)",0.0,559.0,0.0,3010.0,4.74173437395,0.185714285714,834.0,4268.54803493
600,457.0,8.15514047452e+17,"(2379.0, 0.59475)",0.0,"(1164, 0)",0.0,559.0,0.0,3015.0,4.40219925089,0.185406301824,835.0,4269.56331878
601,456.0,8.15514047452e+17,"(2376.0, 0.594)",0.0,"(1168, 0)",0.0,560.0,0.0,3020.0,4.68470973215,0.185430463576,836.0,4260.0
602,458.0,8.15514047452e+17,"(2371.0, 0.59275)",0.0,"(1171, 0)",0.0,560.0,0.0,3025.0,4.58554747943,0.185123966942,836.0,4280.78431373
603,463.0,8.15514047452e+17,"(2366.0, 0.5915)",0.0,"(1171, 0)",0.0,560.0,0.0,3030.0,4.56227622048,0.184818481848,836.0,4332.12284483
604,465.0,8.15514047452e+17,"(2363.0, 0.59075)",0.0,"(1172, 0)",0.0,562.0,0.0,3035.0,4.58275004016,0.185172981878,836.0,4352.41416309
605,467.0,8.15514047452e+17,"(2361.0, 0.59025)",0.0,"(1172, 0)",0.0,562.0,0.0,3037.0,4.41655422675,0.185051037208,836.0,4372.59615385
606,469.0,8.15514047452e+17,"(2360.0, 0.59)",0.0,"(1171, 0)",0.0,562.0,0.0,3039.0,4.53065738154,0.184929253044,837.0,4395.15957447
607,468.0,8.15514047452e+17,"(2360.0, 0.59)",0.0,"(1172, 0)",0.0,562.0,0.0,3041.0,4.38955883261,0.184807629069,839.0,4389.62686567
608,466.0,8.15514047452e+17,"(2360.0, 0.59)",0.0,"(1174, 0)",0.0,562.0,0.0,3043.0,4.46746338511,0.184686164969,841.0,4372.70877944
609,465.0,8.15514047452e+17,"(2360.0, 0.59)",0.0,"(1175, 0)",0.0,563.0,0.0,3045.0,4.49804596274,0.184893267652,842.0,4365.96566524
610,462.0,8.15514047452e+17,"(2362.0, 0.5905)",0.0,"(1176, 0)",0.0,563.0,0.0,3047.0,4.41294977103,0.184771906794,846.0,4339.40604752
611,465.0,8.15514047452e+17,"(2361.0, 0.59025)",0.0,"(1174, 0)",0.0,563.0,0.0,3049.0,4.50127816461,0.184650705149,847.0,4372.69313305
612,464.0,8.15514047452e+17,"(2360.0, 0.59)",0.0,"(1176, 0)",0.0,563.0,0.0,3051.0,4.60638682983,0.184529662406,848.0,4365.48387097
613,465.0,8.15514047452e+17,"(2360.0, 0.59)",0.0,"(1175, 0)",0.0,564.0,0.0,3053.0,4.56343225239,0.184736324926,849.0,4378.64806867
614,464.0,8.15514047452e+17,"(2359.0, 0.58975)",0.0,"(1177, 0)",0.0,564.0,0.0,3055.0,4.63526356467,0.184615384615,850.0,4369.51612903
615,464.0,8.15514047452e+17,"(2357.0, 0.58925)",0.0,"(1179, 0)",0.0,564.0,0.0,3057.0,4.69720512481,0.184494602552,850.0,4369.51612903
616,465.0,8.15514047452e+17,"(2356.0, 0.589)",0.0,"(1179, 0)",0.0,565.0,0.0,3059.0,4.49475216103,0.184700882641,850.0,4379.96781116
617,463.0,8.15514047452e+17,"(2358.0, 0.5895)",0.0,"(1179, 0)",0.0,566.0,0.0,3061.0,4.55224717395,0.184906893172,853.0,4362.02586207
618,463.0,8.15514047452e+17,"(2358.0, 0.5895)",0.0,"(1179, 0)",0.0,568.0,0.0,3063.0,4.39509316707,0.185439111982,853.0,4362.02586207
619,462.0,8.15514047452e+17,"(2357.0, 0.58925)",0.0,"(1181, 0)",0.0,568.0,0.0,3065.0,4.46609625712,0.185318107667,854.0,4352.78617711
620,459.0,8.15514047452e+17,"(2359.0, 0.58975)",0.0,"(1182, 0)",0.0,569.0,0.0,3067.0,4.28589824014,0.185523312683,857.0,4325.67391304
621,461.0,8.4190406381e+17,"(2357.0, 0.58925)",0.0,"(1182, 0)",0.0,569.0,0.0,3069.0,4.31300905346,0.185402411209,857.0,4347.27272727
622,462.0,8.4190406381e+17,"(2357.0, 0.58925)",0.0,"(1181, 0)",0.0,570.0,0.0,3071.0,4.29719887186,0.185607294041,858.0,4359.8488121
623,462.0,8.4190406381e+17,"(2356.0, 0.589)",0.0,"(1182, 0)",0.0,570.0,0.0,3073.0,4.24928007646,0.185486495281,859.0,4361.95464363
624,462.0,8.4190406381e+17,"(2355.0, 0.58875)",0.0,"(1183, 0)",0.0,570.0,0.0,3075.0,4.35406882346,0.185365853659,860.0,4365.45356371
625,465.0,8.4190406381e+17,"(2354.0, 0.5885)",0.0,"(1181, 0)",0.0,571.0,0.0,3077.0,4.28068508223,0.185570360741,860.0,4397.70386266
626,466.0,8.4190406381e+17,"(2353.0, 0.58825)",0.0,"(1181, 0)",0.0,572.0,0.0,3079.0,4.35721437782,0.185774602144,860.0,4408.39400428
627,466.0,8.4190406381e+17,"(2352.0, 0.588)",0.0,"(1182, 0)",0.0,573.0,0.0,3081.0,4.19674322054,0.185978578384,860.0,4408.39400428
628,466.0,8.4190406381e+17,"(2350.0, 0.5875)",0.0,"(1184, 0)",0.0,573.0,0.0,3083.0,4.34514688528,0.185857930587,860.0,4408.39400428
629,466.0,8.4190406381e+17,"(2349.0, 0.58725)",0.0,"(1185, 0)",0.0,573.0,0.0,3085.0,4.30762359931,0.185737439222,861.0,4409.45396146
630,468.0,8.4190406381e+17,"(2350.0, 0.5875)",0.0,"(1182, 0)",0.0,574.0,0.0,3087.0,4.29799181471,0.185941043084,863.0,4433.92324094
631,468.0,8.4190406381e+17,"(2350.0, 0.5875)",0.0,"(1182, 0)",0.0,575.0,0.0,3089.0,4.16046757303,0.186144383296,864.0,4434.97867804
632,466.0,8.4190406381e+17,"(2351.0, 0.58775)",0.0,"(1183, 0)",0.0,576.0,0.0,3091.0,4.29064936411,0.186347460369,866.0,4419.12205567
633,468.0,8.4190406381e+17,"(2350.0, 0.5875)",0.0,"(1182, 0)",0.0,576.0,0.0,3093.0,4.17817976902,0.186226964113,867.0,4442.68656716
634,469.0,8.4190406381e+17,"(2349.0, 0.58725)",0.0,"(1182, 0)",0.0,577.0,0.0,3095.0,4.15040646215,0.186429725363,867.0,4453.46808511
635,469.0,8.4190406381e+17,"(2347.0, 0.58675)",0.0,"(1184, 0)",0.0,577.0,0.0,3097.0,4.27970894634,0.186309331611,867.0,4453.46808511
636,468.0,8.4190406381e+17,"(2347.0, 0.58675)",0.0,"(1185, 0)",0.0,578.0,0.0,3099.0,4.23670862399,0.186511777993,868.0,4443.96588486
637,469.0,8.4190406381e+17,"(2348.0, 0.587)",0.0,"(1183, 0)",0.0,579.0,0.0,3101.0,4.27565212492,0.186713963238,870.0,4456.37234043
638,468.0,8.4190406381e+17,"(2347.0, 0.58675)",0.0,"(1185, 0)",0.0,579.0,0.0,3103.0,4.32570803001,0.186593619078,871.0,4447.00426439
639,471.0,8.4190406381e+17,"(2346.0, 0.5865)",0.0,"(1183, 0)",0.0,580.0,0.0,3105.0,4.156141269,0.186795491143,871.0,4479.66101695
640,469.0,8.4190406381e+17,"(2346.0, 0.5865)",0.0,"(1185, 0)",0.0,580.0,0.0,3107.0,4.06326433964,0.186675249437,873.0,4462.5
641,469.0,8.4190406381e+17,"(2344.0, 0.586)",0.0,"(1187, 0)",0.0,580.0,0.0,3109.0,4.24799964823,0.186555162432,873.0,4462.5
642,469.0,8.68294080167e+17,"(2343.0, 0.58575)",0.0,"(1188, 0)",0.0,580.0,0.0,3111.0,4.25493707475,0.18643522983,874.0,4463.4893617
643,468.0,8.68294080167e+17,"(2343.0, 0.58575)",0.0,"(1189, 0)",0.0,581.0,0.0,3113.0,4.0878343741,0.18663668487,875.0,4454.74413646
644,466.0,8.68294080167e+17,"(2343.0, 0.58575)",0.0,"(1191, 0)",0.0,581.0,0.0,3115.0,4.06334956762,0.186516853933,877.0,4435.27837259
645,467.0,8.68294080167e+17,"(2343.0, 0.58575)",0.0,"(1190, 0)",0.0,583.0,0.0,3117.0,4.25688234772,0.187038819378,877.0,4446.47435897
646,465.0,8.68294080167e+17,"(2343.0, 0.58575)",0.0,"(1192, 0)",0.0,583.0,0.0,3119.0,4.21178863354,0.186918884258,879.0,4427.76824034
647,464.0,8.68294080167e+17,"(2342.0, 0.5855)",0.0,"(1194, 0)",0.0,583.0,0.0,3121.0,4.00433416519,0.186799102852,880.0,4417.77419355
648,464.0,8.68294080167e+17,"(2340.0, 0.585)",0.0,"(1196, 0)",0.0,583.0,0.0,3123.0,4.18470387562,0.186679474864,880.0,4417.77419355
649,464.0,8.68294080167e+17,"(2338.0, 0.5845)",0.0,"(1198, 0)",0.0,583.0,0.0,3125.0,4.13428376889,0.18656,880.0,4417.77419355
650,465.0,8.68294080167e+17,"(2338.0, 0.5845)",0.0,"(1197, 0)",0.0,584.0,0.0,3127.0,4.00241543325,0.186760473297,881.0,4430.69742489
651,463.0,8.68294080167e+17,"(2338.0, 0.5845)",0.0,"(1199, 0)",0.0,584.0,0.0,3129.0,4.0798019919,0.186641099393,883.0,4410.7112069
652,463.0,8.68294080167e+17,"(2336.0, 0.584)",0.0,"(1201, 0)",0.0,584.0,0.0,3131.0,4.10978227539,0.186521877994,883.0,4410.7112069
653,466.0,8.68294080167e+17,"(2334.0, 0.5835)",0.0,"(1200, 0)",0.0,584.0,0.0,3133.0,4.06187891807,0.186402808809,883.0,4445.29978587
654,465.0,8.68294080167e+17,"(2333.0, 0.58325)",0.0,"(1202, 0)",0.0,584.0,0.0,3135.0,4.04357167141,0.186283891547,884.0,4434.72103004
655,466.0,8.68294080167e+17,"(2331.0, 0.58275)",0.0,"(1203, 0)",0.0,584.0,0.0,3137.0,4.06392793463,0.186165125916,884.0,4446.2633833
656,466.0,8.68294080167e+17,"(2330.0, 0.5825)",0.0,"(1204, 0)",0.0,584.0,0.0,3139.0,3.96510871899,0.186046511628,885.0,4447.3875803
657,464.0,8.68294080167e+17,"(2330.0, 0.5825)",0.0,"(1206, 0)",0.0,584.0,0.0,3141.0,4.14712605435,0.185928048392,887.0,4428.90322581
658,465.0,8.68294080167e+17,"(2329.0, 0.58225)",0.0,"(1206, 0)",0.0,584.0,0.0,3143.0,3.9695200909,0.185809735921,888.0,4441.51287554
659,465.0,8.68294080167e+17,"(2327.0, 0.58175)",0.0,"(1208, 0)",0.0,584.0,0.0,3145.0,4.08732679915,0.185691573927,888.0,4441.51287554
660,465.0,8.68294080167e+17,"(2325.0, 0.58125)",0.0,"(1210, 0)",0.0,584.0,0.0,3147.0,3.99712077826,0.185573562123,888.0,4441.51287554
661,469.0,8.68294080167e+17,"(2324.0, 0.581)",0.0,"(1207, 0)",0.0,585.0,0.0,3149.0,4.14860586215,0.185773261353,888.0,4488.09574468
662,468.0,8.68294080167e+17,"(2324.0, 0.581)",0.0,"(1208, 0)",0.0,586.0,0.0,3151.0,4.10725375105,0.185972707077,889.0,4478.31556503
663,467.0,8.68294080167e+17,"(2323.0, 0.58075)",0.0,"(1210, 0)",0.0,586.0,0.0,3153.0,4.15241886676,0.185854741516,890.0,4467.46794872
664,467.0,8.68294080167e+17,"(2323.0, 0.58075)",0.0,"(1210, 0)",0.0,587.0,0.0,3155.0,3.9912313082,0.186053882726,891.0,4470.0
665,468.0,8.68294080167e+17,"(2324.0, 0.581)",0.0,"(1208, 0)",0.0,588.0,0.0,3157.0,4.00900174382,0.186252771619,893.0,4487.78251599
666,467.0,8.68294080168e+17,"(2323.0, 0.58075)",0.0,"(1210, 0)",0.0,588.0,0.0,3159.0,3.88669686384,0.186134852802,894.0,4477.72435897
667,469.0,8.68294080168e+17,"(2322.0, 0.5805)",0.0,"(1209, 0)",0.0,589.0,0.0,3161.0,3.79435369472,0.186333438785,894.0,4501.24468085
668,467.0,8.68294080168e+17,"(2322.0, 0.5805)",0.0,"(1211, 0)",0.0,589.0,0.0,3163.0,3.77011777021,0.186215618084,896.0,4481.98717949
669,468.0,8.68294080168e+17,"(2320.0, 0.58)",0.0,"(1212, 0)",0.0,589.0,0.0,3165.0,4.06791277537,0.186097946288,896.0,4493.82729211
670,469.0,8.68294080168e+17,"(2320.0, 0.58)",0.0,"(1211, 0)",0.0,590.0,0.0,3167.0,3.81800116323,0.18629617935,897.0,4506.92553191
671,469.0,8.68294080168e+17,"(2319.0, 0.57975)",0.0,"(1212, 0)",0.0,591.0,0.0,3169.0,3.77529422919,0.186494162196,897.0,4506.92553191
672,470.0,8.68294080168e+17,"(2317.0, 0.57925)",0.0,"(1213, 0)",0.0,591.0,0.0,3171.0,3.75935097743,0.18637653737,897.0,4518.75796178
673,470.0,8.68294080168e+17,"(2315.0, 0.57875)",0.0,"(1215, 0)",0.0,591.0,0.0,3173.0,3.73609620327,0.186259060826,897.0,4518.75796178
674,466.0,8.68294080168e+17,"(2320.0, 0.58)",0.0,"(1214, 0)",0.0,593.0,0.0,3175.0,3.70691105899,0.186771653543,902.0,4489.81798715
675,463.0,8.68294080168e+17,"(2321.0, 0.58025)",0.0,"(1216, 0)",0.0,593.0,0.0,3177.0,3.74002694951,0.186654076172,905.0,4468.90086207
676,464.0,8.68294080168e+17,"(2319.0, 0.57975)",0.0,"(1217, 0)",0.0,593.0,0.0,3179.0,3.59261701056,0.186536646744,905.0,4481.09677419
677,463.0,8.68294080168e+17,"(2319.0, 0.57975)",0.0,"(1218, 0)",0.0,593.0,0.0,3181.0,3.8463749271,0.18641936498,907.0,4488.26508621
678,463.0,8.68294080168e+17,"(2319.0, 0.57975)",0.0,"(1218, 0)",0.0,594.0,0.0,3183.0,3.66659172488,0.186616399623,908.0,4489.81681034
679,463.0,8.68294080168e+17,"(2317.0, 0.57925)",0.0,"(1220, 0)",0.0,594.0,0.0,3185.0,3.50857460945,0.186499215071,908.0,4489.81681034
680,462.0,8.68294080168e+17,"(2317.0, 0.57925)",0.0,"(1221, 0)",0.0,595.0,0.0,3187.0,3.54922264601,0.186695952306,909.0,4481.30669546
681,464.0,8.68294080168e+17,"(2315.0, 0.57875)",0.0,"(1221, 0)",0.0,595.0,0.0,3189.0,3.80148514346,0.186578864848,909.0,4505.96774194
682,465.0,8.68294080168e+17,"(2313.0, 0.57825)",0.0,"(1222, 0)",0.0,595.0,0.0,3191.0,3.75256085137,0.186461924162,909.0,4518.25107296
683,466.0,8.68294080168e+17,"(2311.0, 0.57775)",0.0,"(1223, 0)",0.0,595.0,0.0,3193.0,3.80510781155,0.186345129972,909.0,4530.51391863
684,466.0,8.68294080168e+17,"(2312.0, 0.578)",0.0,"(1222, 0)",0.0,597.0,0.0,3195.0,3.72340406805,0.186854460094,910.0,4531.50963597
685,463.0,8.68294080168e+17,"(2313.0, 0.57825)",0.0,"(1224, 0)",0.0,597.0,0.0,3197.0,3.8208182822,0.186737566469,913.0,4498.31896552
686,462.0,8.68294080168e+17,"(2313.0, 0.57825)",0.0,"(1225, 0)",0.0,598.0,0.0,3199.0,3.70045950234,0.186933416693,914.0,4487.39740821
687,460.0,8.68294080168e+17,"(2313.0, 0.57825)",0.0,"(1227, 0)",0.0,598.0,0.0,3201.0,3.61461419162,0.186816619806,916.0,4476.21475054
688,461.0,8.68294080168e+17,"(2311.0, 0.57775)",0.0,"(1228, 0)",0.0,598.0,0.0,3203.0,3.84978604264,0.186699968779,916.0,4488.86363636
689,460.0,8.68294080168e+17,"(2310.0, 0.5775)",0.0,"(1230, 0)",0.0,598.0,0.0,3205.0,3.84453628116,0.186583463339,917.0,4478.72017354
690,460.0,8.68294080168e+17,"(2310.0, 0.5775)",0.0,"(1230, 0)",0.0,600.0,0.0,3207.0,3.87814706712,0.187090739008,917.0,4478.72017354
691,461.0,8.68294080168e+17,"(2308.0, 0.577)",0.0,"(1231, 0)",0.0,600.0,0.0,3209.0,3.75968004911,0.186974135245,917.0,4491.46103896
692,461.0,8.68294080168e+17,"(2306.0, 0.5765)",0.0,"(1233, 0)",0.0,600.0,0.0,3211.0,3.71391663646,0.186857676736,917.0,4491.46103896
693,461.0,8.68294080168e+17,"(2305.0, 0.57625)",0.0,"(1234, 0)",0.0,601.0,0.0,3213.0,3.74887678518,0.187052598817,917.0,4491.46103896
694,459.0,8.68294080168e+17,"(2306.0, 0.5765)",0.0,"(1235, 0)",0.0,602.0,0.0,3215.0,3.60782064478,0.187247278383,919.0,4469.34782609
695,458.0,8.68294080168e+17,"(2306.0, 0.5765)",0.0,"(1236, 0)",0.0,603.0,0.0,3217.0,3.71019957424,0.187441715884,920.0,4457.05882353
696,455.0,8.68294080168e+17,"(2307.0, 0.57675)",0.0,"(1238, 0)",0.0,603.0,0.0,3219.0,3.6494627511,0.187325256291,923.0,4423.81578947
697,455.0,8.68294080168e+17,"(2305.0, 0.57625)",0.0,"(1240, 0)",0.0,603.0,0.0,3221.0,3.67779820336,0.187208941323,923.0,4423.81578947
698,454.0,8.68294080168e+17,"(2304.0, 0.576)",0.0,"(1242, 0)",0.0,603.0,0.0,3223.0,3.59679199125,0.187092770711,924.0,4412.47252747
699,455.0,8.68294080168e+17,"(2304.0, 0.576)",0.0,"(1241, 0)",0.0,604.0,0.0,3225.0,3.50766768745,0.187286821705,925.0,4427.56578947
700,454.0,8.68294080168e+17,"(2305.0, 0.57625)",0.0,"(1241, 0)",0.0,605.0,0.0,3227.0,3.593879124,0.187480632166,927.0,4416.65934066
701,454.0,8.68294080168e+17,"(2303.0, 0.57575)",0.0,"(1243, 0)",0.0,605.0,0.0,3229.0,3.62480149297,0.187364509136,927.0,4416.65934066
702,454.0,8.68294080168e+17,"(2302.0, 0.5755)",0.0,"(1244, 0)",0.0,606.0,0.0,3231.0,3.60115284122,0.187558031569,927.0,4416.65934066
703,453.0,8.68294080168e+17,"(2302.0, 0.5755)",0.0,"(1245, 0)",0.0,607.0,0.0,3233.0,3.59841116615,0.187751314569,928.0,4404.64757709
704,453.0,8.68294080168e+17,"(2301.0, 0.57525)",0.0,"(1246, 0)",0.0,607.0,0.0,3235.0,3.70773774355,0.187635239567,929.0,4408.41409692
705,454.0,8.68294080168e+17,"(2299.0, 0.57475)",0.0,"(1247, 0)",0.0,607.0,0.0,3237.0,3.61363234141,0.187519308001,929.0,4421.96703297
706,452.0,8.68294080168e+17,"(2300.0, 0.575)",0.0,"(1248, 0)",0.0,608.0,0.0,3239.0,3.71325971983,0.187712256869,931.0,4397.8807947
707,452.0,8.68294080168e+17,"(2299.0, 0.57475)",0.0,"(1249, 0)",0.0,609.0,0.0,3241.0,3.60252658121,0.187904967603,931.0,4397.8807947
