,on_trip_count,money_spent,taxi_free_rate,average_decline_rate,waiting_customers,highest_decline_rate,no_response_call,lowest_decline_rate,total_call,averange_speed,no_response_rate,finished_count,average_waiting_time
358,353.0,23640.0,"(3009.0, 0.75225)",0.0,"(638, 0)",0.0,229.0,0.0,1805.0,8.07962062309,0.126869806094,585.0,2910.16949153
359,354.0,23715.0,"(3004.0, 0.751)",0.0,"(642, 0)",0.0,229.0,0.0,1810.0,8.04602356288,0.126519337017,585.0,2917.14084507
360,353.0,23775.0,"(3001.0, 0.75025)",0.0,"(646, 0)",0.0,230.0,0.0,1815.0,8.31849001204,0.126721763085,586.0,2910.93220339
361,358.0,23820.0,"(2998.0, 0.7495)",0.0,"(644, 0)",0.0,232.0,0.0,1820.0,7.95819402525,0.127472527473,586.0,2945.80779944
362,359.0,23850.0,"(2998.0, 0.7495)",0.0,"(643, 0)",0.0,235.0,0.0,1825.0,7.81880115515,0.128767123288,588.0,2957.83333333
363,358.0,23895.0,"(2997.0, 0.74925)",0.0,"(645, 0)",0.0,237.0,0.0,1830.0,7.88222901455,0.129508196721,590.0,2955.62674095
364,358.0,23970.0,"(2993.0, 0.74825)",0.0,"(649, 0)",0.0,237.0,0.0,1835.0,7.80487838172,0.129155313351,591.0,2957.13091922
365,356.0,24045.0,"(2992.0, 0.748)",0.0,"(652, 0)",0.0,237.0,0.0,1840.0,7.79589433268,0.128804347826,595.0,2954.15966387
366,358.0,24105.0,"(2988.0, 0.747)",0.0,"(654, 0)",0.0,238.0,0.0,1845.0,7.72303323611,0.128997289973,595.0,2968.28690808
367,357.0,24150.0,"(2987.0, 0.74675)",0.0,"(656, 0)",0.0,240.0,0.0,1850.0,7.80052355255,0.12972972973,597.0,2964.13407821
368,356.0,24225.0,"(2984.0, 0.746)",0.0,"(660, 0)",0.0,240.0,0.0,1855.0,8.09166394423,0.129380053908,599.0,2961.34453782
369,356.0,24285.0,"(2982.0, 0.7455)",0.0,"(662, 0)",0.0,241.0,0.0,1860.0,7.90214199607,0.129569892473,601.0,2964.20168067
370,354.0,24345.0,"(2981.0, 0.74525)",0.0,"(665, 0)",0.0,242.0,0.0,1865.0,7.77009413865,0.129758713137,604.0,2957.36619718
371,354.0,24420.0,"(2976.0, 0.744)",0.0,"(670, 0)",0.0,242.0,0.0,1870.0,7.91352818753,0.129411764706,604.0,2957.36619718
372,356.0,24465.0,"(2974.0, 0.7435)",0.0,"(670, 0)",0.0,244.0,0.0,1875.0,7.86413624372,0.130133333333,605.0,2973.27731092
373,355.0,24510.0,"(2973.0, 0.74325)",0.0,"(672, 0)",0.0,246.0,0.0,1880.0,7.60626000578,0.13085106383,607.0,2971.30617978
374,355.0,24570.0,"(2971.0, 0.74275)",0.0,"(674, 0)",0.0,247.0,0.0,1885.0,7.76465880797,0.131034482759,609.0,2974.00280899
375,356.0,24630.0,"(2969.0, 0.74225)",0.0,"(675, 0)",0.0,248.0,0.0,1890.0,7.92087250202,0.131216931217,611.0,2985.04201681
376,355.0,24705.0,"(2967.0, 0.74175)",0.0,"(678, 0)",0.0,248.0,0.0,1895.0,7.63182297717,0.130870712401,614.0,2984.62078652
377,358.0,24750.0,"(2965.0, 0.74125)",0.0,"(677, 0)",0.0,250.0,0.0,1900.0,7.90382626734,0.131578947368,615.0,3009.77715877
378,362.0,24825.0,"(2960.0, 0.74)",0.0,"(678, 0)",0.0,250.0,0.0,1905.0,7.74697939417,0.131233595801,615.0,3039.09090909
379,364.0,24885.0,"(2958.0, 0.7395)",0.0,"(678, 0)",0.0,251.0,0.0,1910.0,7.66420500756,0.131413612565,617.0,3059.09589041
380,363.0,24945.0,"(2956.0, 0.739)",0.0,"(681, 0)",0.0,252.0,0.0,1915.0,7.7706798137,0.131592689295,619.0,3055.50824176
381,364.0,25020.0,"(2951.0, 0.73775)",0.0,"(685, 0)",0.0,252.0,0.0,1920.0,7.75759536833,0.13125,619.0,3062.79452055
382,366.0,25095.0,"(2946.0, 0.7365)",0.0,"(688, 0)",0.0,252.0,0.0,1925.0,7.98370684657,0.130909090909,619.0,3077.32970027
383,367.0,25155.0,"(2942.0, 0.7355)",0.0,"(691, 0)",0.0,253.0,0.0,1930.0,7.90001826797,0.131088082902,619.0,3084.57880435
384,367.0,25230.0,"(2939.0, 0.73475)",0.0,"(694, 0)",0.0,253.0,0.0,1935.0,7.58212159832,0.130749354005,621.0,3090.69293478
385,369.0,25260.0,"(2937.0, 0.73425)",0.0,"(694, 0)",0.0,256.0,0.0,1940.0,7.63758133812,0.131958762887,621.0,3105.2027027
386,366.0,25335.0,"(2935.0, 0.73375)",0.0,"(699, 0)",0.0,256.0,0.0,1945.0,7.54838143038,0.131619537275,624.0,3087.09809264
387,368.0,25410.0,"(2931.0, 0.73275)",0.0,"(701, 0)",0.0,256.0,0.0,1950.0,7.70602493018,0.131282051282,625.0,3102.27642276
388,370.0,25485.0,"(2926.0, 0.7315)",0.0,"(704, 0)",0.0,256.0,0.0,1955.0,7.7048418308,0.13094629156,625.0,3116.92722372
389,368.0,25560.0,"(2923.0, 0.73075)",0.0,"(709, 0)",0.0,256.0,0.0,1960.0,7.69139192563,0.130612244898,627.0,3105.40650407
390,370.0,25620.0,"(2919.0, 0.72975)",0.0,"(711, 0)",0.0,257.0,0.0,1965.0,7.5741125577,0.130788804071,627.0,3120.20215633
391,371.0,25695.0,"(2917.0, 0.72925)",0.0,"(712, 0)",0.0,257.0,0.0,1970.0,7.54352182855,0.130456852792,630.0,3133.14516129
392,372.0,25740.0,"(2916.0, 0.729)",0.0,"(712, 0)",0.0,259.0,0.0,1975.0,7.48036205347,0.131139240506,632.0,3144.61126005
393,371.0,25800.0,"(2914.0, 0.7285)",0.0,"(715, 0)",0.0,260.0,0.0,1980.0,7.20618648705,0.131313131313,634.0,3142.01612903
394,371.0,25875.0,"(2910.0, 0.7275)",0.0,"(719, 0)",0.0,260.0,0.0,1985.0,7.40608089542,0.130982367758,635.0,3143.34677419
395,377.0,25935.0,"(2906.0, 0.7265)",0.0,"(717, 0)",0.0,261.0,0.0,1990.0,7.06803953438,0.131155778894,635.0,3187.5
396,381.0,25995.0,"(2902.0, 0.7255)",0.0,"(717, 0)",0.0,262.0,0.0,1995.0,7.22303388914,0.131328320802,635.0,3216.32198953
397,381.0,26070.0,"(2898.0, 0.7245)",0.0,"(721, 0)",0.0,262.0,0.0,2000.0,7.27368235629,0.131,636.0,3218.08900524
398,381.0,26130.0,"(2895.0, 0.72375)",0.0,"(724, 0)",0.0,263.0,0.0,2005.0,7.26470911802,0.131172069825,637.0,3218.95287958
399,382.0,26190.0,"(2894.0, 0.7235)",0.0,"(724, 0)",0.0,264.0,0.0,2010.0,7.17599939134,0.131343283582,640.0,3230.1305483
400,381.0,26250.0,"(2893.0, 0.72325)",0.0,"(726, 0)",0.0,265.0,0.0,2015.0,7.33372303376,0.131513647643,643.0,3228.53403141
401,380.0,26310.0,"(2892.0, 0.723)",0.0,"(728, 0)",0.0,266.0,0.0,2020.0,7.19519531993,0.131683168317,646.0,3223.85826772
402,380.0,26385.0,"(2887.0, 0.72175)",0.0,"(733, 0)",0.0,266.0,0.0,2025.0,7.2638389537,0.131358024691,646.0,3223.85826772
403,381.0,26460.0,"(2883.0, 0.72075)",0.0,"(736, 0)",0.0,266.0,0.0,2030.0,7.02056029138,0.131034482759,647.0,3234.77748691
404,384.0,26505.0,"(2881.0, 0.72025)",0.0,"(735, 0)",0.0,268.0,0.0,2035.0,6.94543724597,0.131695331695,648.0,3259.05194805
405,384.0,26565.0,"(2878.0, 0.7195)",0.0,"(738, 0)",0.0,269.0,0.0,2040.0,7.06284627136,0.131862745098,649.0,3260.88311688
406,385.0,26625.0,"(2875.0, 0.71875)",0.0,"(740, 0)",0.0,270.0,0.0,2045.0,7.1259001989,0.132029339853,650.0,3269.06735751
407,384.0,26655.0,"(2876.0, 0.719)",0.0,"(740, 0)",0.0,273.0,0.0,2050.0,6.67056593623,0.133170731707,653.0,3264.31168831
408,383.0,26715.0,"(2873.0, 0.71825)",0.0,"(744, 0)",0.0,274.0,0.0,2055.0,6.99466573185,0.133333333333,654.0,3258.4375
409,383.0,26790.0,"(2869.0, 0.71725)",0.0,"(748, 0)",0.0,274.0,0.0,2060.0,7.00451509235,0.133009708738,655.0,3259.9609375
410,383.0,26850.0,"(2866.0, 0.7165)",0.0,"(751, 0)",0.0,275.0,0.0,2065.0,7.03106235455,0.133171912833,656.0,3262.421875
411,383.0,26880.0,"(2867.0, 0.71675)",0.0,"(750, 0)",0.0,278.0,0.0,2070.0,6.83911383311,0.134299516908,659.0,3267.5
412,383.0,26955.0,"(2863.0, 0.71575)",0.0,"(754, 0)",0.0,278.0,0.0,2075.0,7.00533347867,0.133975903614,660.0,3269.2578125
413,385.0,27030.0,"(2858.0, 0.7145)",0.0,"(757, 0)",0.0,278.0,0.0,2080.0,6.94152488601,0.133653846154,660.0,3284.41709845
414,388.0,27090.0,"(2855.0, 0.71375)",0.0,"(757, 0)",0.0,279.0,0.0,2085.0,6.65358071921,0.13381294964,661.0,3308.71465296
415,389.0,27165.0,"(2851.0, 0.71275)",0.0,"(760, 0)",0.0,279.0,0.0,2090.0,6.91293666502,0.133492822967,662.0,3317.96153846
416,391.0,27210.0,"(2849.0, 0.71225)",0.0,"(760, 0)",0.0,281.0,0.0,2095.0,6.67004788093,0.134128878282,663.0,3333.78826531
417,390.0,27255.0,"(2847.0, 0.71175)",0.0,"(763, 0)",0.0,283.0,0.0,2100.0,6.79118459946,0.134761904762,664.0,3327.46803069
418,388.0,27300.0,"(2846.0, 0.7115)",0.0,"(766, 0)",0.0,285.0,0.0,2105.0,6.90651919092,0.13539192399,666.0,3314.07455013
419,389.0,27375.0,"(2843.0, 0.71075)",0.0,"(768, 0)",0.0,285.0,0.0,2110.0,6.85628315872,0.135071090047,668.0,3325.80769231
420,389.0,27435.0,"(2840.0, 0.71)",0.0,"(771, 0)",0.0,286.0,0.0,2115.0,6.85528657861,0.135224586288,669.0,3326.88461538
421,387.0,27495.0,"(2839.0, 0.70975)",0.0,"(774, 0)",0.0,287.0,0.0,2120.0,6.75594615122,0.135377358491,672.0,3321.57216495
422,385.0,27540.0,"(2839.0, 0.70975)",0.0,"(776, 0)",0.0,289.0,0.0,2125.0,6.88930857167,0.136,675.0,3311.30829016
423,386.0,27615.0,"(2834.0, 0.7085)",0.0,"(780, 0)",0.0,289.0,0.0,2130.0,6.848703527,0.135680751174,675.0,3319.14728682
424,387.0,27690.0,"(2830.0, 0.7075)",0.0,"(783, 0)",0.0,289.0,0.0,2135.0,6.92546519935,0.135362997658,676.0,3328.7628866
425,390.0,27765.0,"(2825.0, 0.70625)",0.0,"(785, 0)",0.0,289.0,0.0,2140.0,6.64258612089,0.135046728972,676.0,3352.13554987
426,389.0,27795.0,"(2825.0, 0.70625)",0.0,"(786, 0)",0.0,292.0,0.0,2145.0,6.84703918989,0.136130536131,678.0,3346.61538462
427,387.0,27855.0,"(2823.0, 0.70575)",0.0,"(790, 0)",0.0,293.0,0.0,2150.0,6.7596524688,0.136279069767,680.0,3336.2242268
428,390.0,27900.0,"(2820.0, 0.705)",0.0,"(790, 0)",0.0,295.0,0.0,2155.0,6.75822224942,0.136890951276,680.0,3359.88491049
429,392.0,27975.0,"(2815.0, 0.70375)",0.0,"(793, 0)",0.0,295.0,0.0,2160.0,6.65101503211,0.136574074074,680.0,3375.53435115
430,393.0,28050.0,"(2810.0, 0.7025)",0.0,"(797, 0)",0.0,295.0,0.0,2165.0,6.67931774991,0.136258660508,680.0,3383.33756345
431,397.0,28110.0,"(2806.0, 0.7015)",0.0,"(797, 0)",0.0,296.0,0.0,2170.0,6.63736445524,0.136405529954,680.0,3414.30904523
432,399.0,28170.0,"(2803.0, 0.70075)",0.0,"(798, 0)",0.0,297.0,0.0,2175.0,6.64588568691,0.136551724138,681.0,3430.65
433,399.0,28230.0,"(2801.0, 0.70025)",0.0,"(800, 0)",0.0,298.0,0.0,2180.0,6.42895714794,0.136697247706,683.0,3432.675
434,399.0,28290.0,"(2798.0, 0.6995)",0.0,"(803, 0)",0.0,299.0,0.0,2185.0,6.35486344355,0.136842105263,684.0,3435.7875
435,400.0,28350.0,"(2795.0, 0.69875)",0.0,"(805, 0)",0.0,300.0,0.0,2190.0,6.63048124316,0.13698630137,685.0,3444.95012469
436,403.0,28410.0,"(2792.0, 0.698)",0.0,"(805, 0)",0.0,301.0,0.0,2195.0,6.56296709257,0.137129840547,686.0,3469.30693069
437,408.0,28485.0,"(2787.0, 0.69675)",0.0,"(805, 0)",0.0,301.0,0.0,2200.0,6.61694314635,0.136818181818,686.0,3507.02933985
438,412.0,28530.0,"(2785.0, 0.69625)",0.0,"(803, 0)",0.0,303.0,0.0,2205.0,6.64928422354,0.137414965986,687.0,3538.98305085
439,411.0,28605.0,"(2782.0, 0.6955)",0.0,"(807, 0)",0.0,303.0,0.0,2210.0,6.35400176445,0.137104072398,689.0,3535.44902913
440,412.0,28665.0,"(2779.0, 0.69475)",0.0,"(809, 0)",0.0,304.0,0.0,2215.0,6.38261729938,0.137246049661,690.0,3543.77723971
441,412.0,28725.0,"(2778.0, 0.6945)",0.0,"(810, 0)",0.0,305.0,0.0,2220.0,6.47353080375,0.137387387387,693.0,3546.46489104
442,412.0,28755.0,"(2778.0, 0.6945)",0.0,"(810, 0)",0.0,308.0,0.0,2225.0,6.38130582968,0.138426966292,695.0,3548.57142857
443,412.0,28830.0,"(2776.0, 0.694)",0.0,"(812, 0)",0.0,308.0,0.0,2230.0,6.40795929636,0.138116591928,698.0,3552.13075061
444,412.0,28860.0,"(2775.0, 0.69375)",0.0,"(813, 0)",0.0,311.0,0.0,2235.0,6.65229889671,0.139149888143,699.0,3553.03874092
445,414.0,28920.0,"(2771.0, 0.69275)",0.0,"(815, 0)",0.0,312.0,0.0,2240.0,6.39796694356,0.139285714286,699.0,3568.08433735
446,413.0,28980.0,"(2770.0, 0.6925)",0.0,"(817, 0)",0.0,313.0,0.0,2245.0,6.30387870802,0.139420935412,702.0,3565.14492754
447,414.0,29055.0,"(2766.0, 0.6915)",0.0,"(820, 0)",0.0,313.0,0.0,2250.0,6.46078573085,0.139111111111,703.0,3574.87951807
448,415.0,29130.0,"(2762.0, 0.6905)",0.0,"(823, 0)",0.0,313.0,0.0,2255.0,6.47174572068,0.138802660754,704.0,3584.53125
449,417.0,29190.0,"(2758.0, 0.6895)",0.0,"(825, 0)",0.0,314.0,0.0,2260.0,6.31245801294,0.138938053097,704.0,3599.60526316
450,415.0,29265.0,"(2756.0, 0.689)",0.0,"(829, 0)",0.0,314.0,0.0,2265.0,6.45008614573,0.138631346578,707.0,3591.88701923
451,416.0,29325.0,"(2753.0, 0.68825)",0.0,"(831, 0)",0.0,315.0,0.0,2270.0,6.38615401707,0.138766519824,708.0,3601.51079137
452,415.0,29400.0,"(2751.0, 0.68775)",0.0,"(834, 0)",0.0,315.0,0.0,2275.0,6.17823275873,0.138461538462,711.0,3600.68509615
453,415.0,29445.0,"(2749.0, 0.68725)",0.0,"(836, 0)",0.0,317.0,0.0,2280.0,6.30314115116,0.139035087719,712.0,3601.26201923
454,413.0,29505.0,"(2750.0, 0.6875)",0.0,"(837, 0)",0.0,318.0,0.0,2285.0,6.19210412456,0.139168490153,717.0,3593.84057971
455,415.0,29565.0,"(2746.0, 0.6865)",0.0,"(839, 0)",0.0,319.0,0.0,2290.0,6.19645151472,0.139301310044,717.0,3609.375
456,416.0,29640.0,"(2742.0, 0.6855)",0.0,"(842, 0)",0.0,319.0,0.0,2295.0,6.26075511588,0.138997821351,718.0,3617.62589928
457,417.0,29670.0,"(2740.0, 0.685)",0.0,"(843, 0)",0.0,322.0,0.0,2300.0,6.38596424881,0.14,718.0,3625.3708134
458,413.0,29730.0,"(2741.0, 0.68525)",0.0,"(846, 0)",0.0,323.0,0.0,2305.0,6.11176106141,0.140130151844,723.0,3605.72463768
459,414.0,29805.0,"(2737.0, 0.68425)",0.0,"(849, 0)",0.0,323.0,0.0,2310.0,6.1547246688,0.139826839827,724.0,3615.79518072
460,416.0,29865.0,"(2734.0, 0.6835)",0.0,"(850, 0)",0.0,324.0,0.0,2315.0,6.10948897036,0.139956803456,725.0,3632.91366906
461,415.0,29925.0,"(2731.0, 0.68275)",0.0,"(854, 0)",0.0,325.0,0.0,2320.0,6.09342152816,0.140086206897,726.0,3626.64663462
462,417.0,29970.0,"(2729.0, 0.68225)",0.0,"(854, 0)",0.0,327.0,0.0,2325.0,6.14238373669,0.14064516129,727.0,3643.92344498
463,417.0,30030.0,"(2726.0, 0.6815)",0.0,"(857, 0)",0.0,328.0,0.0,2330.0,6.06806130202,0.140772532189,728.0,3644.60526316
464,417.0,30105.0,"(2722.0, 0.6805)",0.0,"(861, 0)",0.0,328.0,0.0,2335.0,6.15810743062,0.140471092077,729.0,3647.18899522
465,416.0,30165.0,"(2720.0, 0.68)",0.0,"(864, 0)",0.0,329.0,0.0,2340.0,5.91999316272,0.140598290598,731.0,3643.41726619
466,414.0,30240.0,"(2718.0, 0.6795)",0.0,"(868, 0)",0.0,329.0,0.0,2345.0,6.10704872017,0.140298507463,734.0,3631.62650602
467,417.0,30315.0,"(2713.0, 0.67825)",0.0,"(870, 0)",0.0,329.0,0.0,2350.0,5.78717953266,0.14,734.0,3655.83732057
468,418.0,30390.0,"(2709.0, 0.67725)",0.0,"(873, 0)",0.0,329.0,0.0,2355.0,5.98518019074,0.139702760085,735.0,3664.54653938
469,417.0,30450.0,"(2707.0, 0.67675)",0.0,"(876, 0)",0.0,330.0,0.0,2360.0,5.93584105566,0.139830508475,737.0,3662.26076555
470,419.0,30525.0,"(2702.0, 0.6755)",0.0,"(879, 0)",0.0,330.0,0.0,2365.0,5.97135821707,0.139534883721,737.0,3678.39285714
471,420.0,30600.0,"(2697.0, 0.67425)",0.0,"(883, 0)",0.0,330.0,0.0,2370.0,6.0213665617,0.139240506329,737.0,3686.43705463
472,419.0,30675.0,"(2694.0, 0.6735)",0.0,"(887, 0)",0.0,330.0,0.0,2375.0,5.82070224942,0.138947368421,739.0,3681.14285714
473,417.0,30735.0,"(2693.0, 0.67325)",0.0,"(890, 0)",0.0,331.0,0.0,2380.0,5.65386209808,0.139075630252,742.0,3668.68421053
474,417.0,30780.0,"(2690.0, 0.6725)",0.0,"(893, 0)",0.0,333.0,0.0,2385.0,6.02687452982,0.139622641509,742.0,3668.68421053
475,417.0,30840.0,"(2686.0, 0.6715)",0.0,"(897, 0)",0.0,334.0,0.0,2390.0,5.86730957176,0.139748953975,742.0,3668.68421053
476,420.0,30885.0,"(2683.0, 0.67075)",0.0,"(897, 0)",0.0,336.0,0.0,2395.0,5.73611377367,0.140292275574,742.0,3693.42042755
477,420.0,30930.0,"(2682.0, 0.6705)",0.0,"(898, 0)",0.0,338.0,0.0,2400.0,5.573924954,0.140833333333,744.0,3696.37767221
478,423.0,30975.0,"(2680.0, 0.67)",0.0,"(897, 0)",0.0,340.0,0.0,2405.0,5.89694716237,0.141372141372,745.0,3721.98113208
479,426.0,31020.0,"(2677.0, 0.66925)",0.0,"(897, 0)",0.0,342.0,0.0,2410.0,5.60934793398,0.141908713693,745.0,3746.31147541
480,424.0,31095.0,"(2674.0, 0.6685)",0.0,"(902, 0)",0.0,342.0,0.0,2415.0,5.85297910418,0.141614906832,747.0,3735.63529412
481,424.0,31140.0,"(2671.0, 0.66775)",0.0,"(905, 0)",0.0,344.0,0.0,2420.0,5.73633427422,0.142148760331,747.0,3735.63529412
482,424.0,31200.0,"(2669.0, 0.66725)",0.0,"(907, 0)",0.0,345.0,0.0,2425.0,5.56137007825,0.142268041237,749.0,3739.72941176
483,423.0,31245.0,"(2667.0, 0.66675)",0.0,"(910, 0)",0.0,347.0,0.0,2430.0,5.71800631274,0.142798353909,750.0,3732.91273585
484,424.0,31320.0,"(2663.0, 0.66575)",0.0,"(913, 0)",0.0,347.0,0.0,2435.0,5.52603908864,0.14250513347,751.0,3743.50588235
485,421.0,31395.0,"(2662.0, 0.6655)",0.0,"(917, 0)",0.0,347.0,0.0,2440.0,5.47661495525,0.142213114754,755.0,3726.64691943
486,421.0,31455.0,"(2659.0, 0.66475)",0.0,"(920, 0)",0.0,348.0,0.0,2445.0,5.46565989377,0.142331288344,756.0,3728.42417062
487,423.0,31515.0,"(2655.0, 0.66375)",0.0,"(922, 0)",0.0,349.0,0.0,2450.0,5.79452862794,0.142448979592,756.0,3745.29481132
488,425.0,31590.0,"(2650.0, 0.6625)",0.0,"(925, 0)",0.0,349.0,0.0,2455.0,5.68574646999,0.14215885947,756.0,3762.07746479
489,427.0,31650.0,"(2647.0, 0.66175)",0.0,"(926, 0)",0.0,350.0,0.0,2460.0,5.57744173657,0.142276422764,757.0,3780.10514019
490,427.0,31710.0,"(2643.0, 0.66075)",0.0,"(930, 0)",0.0,351.0,0.0,2465.0,5.5392965765,0.142393509128,757.0,3780.10514019
491,427.0,31785.0,"(2639.0, 0.65975)",0.0,"(934, 0)",0.0,351.0,0.0,2470.0,5.57380391656,0.142105263158,758.0,3781.3317757
492,430.0,31845.0,"(2636.0, 0.659)",0.0,"(934, 0)",0.0,352.0,0.0,2475.0,5.56946573945,0.142222222222,759.0,3809.44315545
493,429.0,31920.0,"(2633.0, 0.65825)",0.0,"(938, 0)",0.0,352.0,0.0,2480.0,5.5637703937,0.141935483871,761.0,3803.65116279
494,430.0,31995.0,"(2628.0, 0.657)",0.0,"(942, 0)",0.0,352.0,0.0,2485.0,5.66942211132,0.141649899396,761.0,3812.01856148
495,430.0,32055.0,"(2625.0, 0.65625)",0.0,"(945, 0)",0.0,353.0,0.0,2490.0,5.71016244445,0.141767068273,762.0,3813.41067285
496,429.0,32130.0,"(2621.0, 0.65525)",0.0,"(950, 0)",0.0,353.0,0.0,2495.0,5.55476836322,0.141482965932,763.0,3807.24418605
497,428.0,32190.0,"(2619.0, 0.65475)",0.0,"(953, 0)",0.0,354.0,0.0,2500.0,5.66219783864,0.1416,765.0,3801.25874126
498,428.0,32250.0,"(2616.0, 0.654)",0.0,"(956, 0)",0.0,355.0,0.0,2505.0,5.78931323079,0.141716566866,766.0,3801.95804196
499,427.0,32325.0,"(2612.0, 0.653)",0.0,"(961, 0)",0.0,355.0,0.0,2510.0,5.66309967979,0.141434262948,767.0,3794.05373832
500,430.0,32400.0,"(2607.0, 0.65175)",0.0,"(963, 0)",0.0,355.0,0.0,2515.0,5.65614217445,0.141153081511,767.0,3819.84918794
501,430.0,32460.0,"(2604.0, 0.651)",0.0,"(966, 0)",0.0,356.0,0.0,2520.0,5.58928735812,0.14126984127,768.0,3821.79814385
502,429.0,32520.0,"(2602.0, 0.6505)",0.0,"(969, 0)",0.0,357.0,0.0,2525.0,5.45494462458,0.141386138614,770.0,3817.29069767
503,431.0,32580.0,"(2600.0, 0.65)",0.0,"(969, 0)",0.0,358.0,0.0,2530.0,5.73350408807,0.141501976285,772.0,3836.97916667
504,433.0,32655.0,"(2595.0, 0.64875)",0.0,"(972, 0)",0.0,358.0,0.0,2535.0,5.64311747421,0.141222879684,772.0,3854.1359447
505,433.0,32730.0,"(2592.0, 0.648)",0.0,"(975, 0)",0.0,358.0,0.0,2540.0,5.20892204055,0.14094488189,774.0,3859.63133641
506,430.0,32805.0,"(2591.0, 0.64775)",0.0,"(979, 0)",0.0,358.0,0.0,2545.0,5.43948412087,0.140667976424,778.0,3840.03480278
507,429.0,32865.0,"(2590.0, 0.6475)",0.0,"(981, 0)",0.0,359.0,0.0,2550.0,5.38267732811,0.140784313725,781.0,3836.05813953
508,429.0,32940.0,"(2586.0, 0.6465)",0.0,"(985, 0)",0.0,359.0,0.0,2555.0,5.33966294172,0.140508806262,782.0,3837.94186047
509,430.0,33015.0,"(2582.0, 0.6455)",0.0,"(988, 0)",0.0,359.0,0.0,2560.0,5.42915604872,0.140234375,783.0,3849.46635731
510,433.0,33090.0,"(2577.0, 0.64425)",0.0,"(990, 0)",0.0,359.0,0.0,2565.0,5.31756710888,0.139961013645,783.0,3875.73732719
511,431.0,33165.0,"(2574.0, 0.6435)",0.0,"(995, 0)",0.0,359.0,0.0,2570.0,5.5590314173,0.139688715953,785.0,3860.24305556
512,430.0,33240.0,"(2570.0, 0.6425)",0.0,"(1000, 0)",0.0,359.0,0.0,2575.0,5.29124195375,0.139417475728,786.0,3852.21577726
513,431.0,33285.0,"(2567.0, 0.64175)",0.0,"(1002, 0)",0.0,361.0,0.0,2580.0,5.07738223944,0.13992248062,786.0,3861.11111111
514,431.0,33345.0,"(2563.0, 0.64075)",0.0,"(1006, 0)",0.0,362.0,0.0,2585.0,5.26098797322,0.14003868472,786.0,3861.11111111
515,430.0,33390.0,"(2562.0, 0.6405)",0.0,"(1008, 0)",0.0,364.0,0.0,2590.0,5.23605847726,0.140540540541,788.0,3855.31322506
516,432.0,33465.0,"(2558.0, 0.6395)",0.0,"(1010, 0)",0.0,364.0,0.0,2595.0,5.23446017412,0.140269749518,789.0,3874.95381062
517,432.0,33525.0,"(2556.0, 0.639)",0.0,"(1012, 0)",0.0,365.0,0.0,2600.0,5.19028078073,0.140384615385,791.0,3878.21016166
518,434.0,33585.0,"(2554.0, 0.6385)",0.0,"(1012, 0)",0.0,366.0,0.0,2605.0,5.02646074641,0.140499040307,793.0,3900.75862069
519,434.0,33660.0,"(2551.0, 0.63775)",0.0,"(1015, 0)",0.0,366.0,0.0,2610.0,5.15713500026,0.140229885057,795.0,3904.17241379
520,432.0,33735.0,"(2548.0, 0.637)",0.0,"(1020, 0)",0.0,366.0,0.0,2615.0,5.41054894963,0.139961759082,797.0,3887.73672055
521,432.0,33795.0,"(2545.0, 0.63625)",0.0,"(1023, 0)",0.0,367.0,0.0,2620.0,5.24301659143,0.140076335878,798.0,3889.26096998
522,433.0,33870.0,"(2542.0, 0.6355)",0.0,"(1025, 0)",0.0,367.0,0.0,2625.0,5.28407212145,0.13980952381,800.0,3903.66359447
523,433.0,33930.0,"(2540.0, 0.635)",0.0,"(1027, 0)",0.0,368.0,0.0,2630.0,5.17296106434,0.139923954373,802.0,3908.43317972
524,433.0,34005.0,"(2537.0, 0.63425)",0.0,"(1030, 0)",0.0,368.0,0.0,2635.0,5.12632737757,0.139658444023,804.0,3912.06221198
525,433.0,34065.0,"(2534.0, 0.6335)",0.0,"(1033, 0)",0.0,369.0,0.0,2640.0,4.9551771099,0.139772727273,805.0,3913.5483871
526,436.0,34125.0,"(2530.0, 0.6325)",0.0,"(1034, 0)",0.0,370.0,0.0,2645.0,5.13137623356,0.13988657845,805.0,3940.84668192
527,436.0,34200.0,"(2527.0, 0.63175)",0.0,"(1037, 0)",0.0,370.0,0.0,2650.0,5.06295162519,0.139622641509,807.0,3944.82837529
528,439.0,34245.0,"(2524.0, 0.631)",0.0,"(1037, 0)",0.0,372.0,0.0,2655.0,5.01905222971,0.14011299435,807.0,3971.93181818
529,440.0,34320.0,"(2521.0, 0.63025)",0.0,"(1039, 0)",0.0,372.0,0.0,2660.0,5.02275063234,0.13984962406,809.0,3982.92517007
530,439.0,34395.0,"(2517.0, 0.62925)",0.0,"(1044, 0)",0.0,372.0,0.0,2665.0,5.11367911273,0.139587242026,810.0,3975.30681818
531,441.0,34455.0,"(2514.0, 0.6285)",0.0,"(1045, 0)",0.0,373.0,0.0,2670.0,5.21504195496,0.139700374532,811.0,3995.76923077
532,440.0,34500.0,"(2512.0, 0.628)",0.0,"(1048, 0)",0.0,375.0,0.0,2675.0,5.17408349209,0.140186915888,812.0,3987.65306122
533,443.0,34575.0,"(2508.0, 0.627)",0.0,"(1049, 0)",0.0,375.0,0.0,2680.0,5.08297935963,0.139925373134,813.0,4015.57432432
